Sep 03 17:18:34 p0-online-boutique systemd[1]: Started kubelet.service - kubelet: The Kubernetes Node Agent.
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.245513     600 server.go:529] "Kubelet version" kubeletVersion="v1.34.0"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: I0903 17:18:46.683654     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kube-api-access-tdrnq\" (UniqueName: \"kubernetes.io/projected/1793bdba-2d27-47fc-ab2e-48f055f579f1-kube-api-access-tdrnq\") pod \"prometheus-7ffd88f6c6-46lx9\" (UID: \"1793bdba-2d27-47fc-ab2e-48f055f579f1\") " pod="online-boutique/prometheus-7ffd88f6c6-46lx9"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: I0903 17:18:46.683681     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kube-api-access-lkwhg\" (UniqueName: \"kubernetes.io/projected/32ec6efc-9899-4377-948a-98aea233a057-kube-api-access-lkwhg\") pod \"opentelemetrycollector-79d6bf9964-kvx2p\" (UID: \"32ec6efc-9899-4377-948a-98aea233a057\") " pod="online-boutique/opentelemetrycollector-79d6bf9964-kvx2p"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: W0903 17:18:46.797802     600 logging.go:55] [core] [Channel #42 SubChannel #43]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.16:7000", ServerName: "10.244.0.16:7000", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.16:7000: connect: connection refused"
Sep 03 17:18:47 p0-online-boutique kubelet[600]: I0903 17:18:47.319477     600 pod_startup_latency_tracker.go:104] "Observed pod startup duration" pod="online-boutique/prometheus-7ffd88f6c6-46lx9" podStartSLOduration=1.31945412 podStartE2EDuration="1.31945412s" podCreationTimestamp="2026-09-03 17:18:46 +0000 UTC" firstStartedPulling="0001-01-01 00:00:00 +0000 UTC" lastFinishedPulling="0001-01-01 00:00:00 +0000 UTC" observedRunningTime="2026-09-03 17:18:47.294643452 +0000 UTC m=+12.227867508" watchObservedRunningTime="2026-09-03 17:18:47.31945412 +0000 UTC m=+12.252678176"
Sep 03 17:18:47 p0-online-boutique kubelet[600]: I0903 17:18:47.438298     600 pod_startup_latency_tracker.go:104] "Observed pod startup duration" pod="online-boutique/opentelemetrycollector-79d6bf9964-kvx2p" podStartSLOduration=1.438240751 podStartE2EDuration="1.438240751s" podCreationTimestamp="2026-09-03 17:18:46 +0000 UTC" firstStartedPulling="0001-01-01 00:00:00 +0000 UTC" lastFinishedPulling="0001-01-01 00:00:00 +0000 UTC" observedRunningTime="2026-09-03 17:18:47.387798865 +0000 UTC m=+12.321022921" watchObservedRunningTime="2026-09-03 17:18:47.438240751 +0000 UTC m=+12.371465007"
Sep 03 17:18:47 p0-online-boutique kubelet[600]: W0903 17:18:47.643261     600 logging.go:55] [core] [Channel #40 SubChannel #41]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:47 p0-online-boutique kubelet[600]: W0903 17:18:47.798323     600 logging.go:55] [core] [Channel #42 SubChannel #43]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.16:7000", ServerName: "10.244.0.16:7000", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.16:7000: operation was canceled"
Sep 03 17:18:47 p0-online-boutique kubelet[600]: I0903 17:18:47.997350     600 reconciler_common.go:163] "operationExecutor.UnmountVolume started for volume \"config\" (UniqueName: \"kubernetes.io/configmap/10cde1ad-2ec5-4dd4-af63-4afb8c111893-config\") pod \"10cde1ad-2ec5-4dd4-af63-4afb8c111893\" (UID: \"10cde1ad-2ec5-4dd4-af63-4afb8c111893\") "
Sep 03 17:18:47 p0-online-boutique kubelet[600]: I0903 17:18:47.997410     600 reconciler_common.go:163] "operationExecutor.UnmountVolume started for volume \"kube-api-access-txcb7\" (UniqueName: \"kubernetes.io/projected/10cde1ad-2ec5-4dd4-af63-4afb8c111893-kube-api-access-txcb7\") pod \"10cde1ad-2ec5-4dd4-af63-4afb8c111893\" (UID: \"10cde1ad-2ec5-4dd4-af63-4afb8c111893\") "
Sep 03 17:18:47 p0-online-boutique kubelet[600]: I0903 17:18:47.997880     600 operation_generator.go:781] UnmountVolume.TearDown succeeded for volume "kubernetes.io/configmap/10cde1ad-2ec5-4dd4-af63-4afb8c111893-config" (OuterVolumeSpecName: "config") pod "10cde1ad-2ec5-4dd4-af63-4afb8c111893" (UID: "10cde1ad-2ec5-4dd4-af63-4afb8c111893"). InnerVolumeSpecName "config". PluginName "kubernetes.io/configmap", VolumeGIDValue ""
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.001195     600 operation_generator.go:781] UnmountVolume.TearDown succeeded for volume "kubernetes.io/projected/10cde1ad-2ec5-4dd4-af63-4afb8c111893-kube-api-access-txcb7" (OuterVolumeSpecName: "kube-api-access-txcb7") pod "10cde1ad-2ec5-4dd4-af63-4afb8c111893" (UID: "10cde1ad-2ec5-4dd4-af63-4afb8c111893"). InnerVolumeSpecName "kube-api-access-txcb7". PluginName "kubernetes.io/projected", VolumeGIDValue ""
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.097670     600 reconciler_common.go:299] "Volume detached for volume \"config\" (UniqueName: \"kubernetes.io/configmap/10cde1ad-2ec5-4dd4-af63-4afb8c111893-config\") on node \"p0-online-boutique\" DevicePath \"\""
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.097720     600 reconciler_common.go:299] "Volume detached for volume \"kube-api-access-txcb7\" (UniqueName: \"kubernetes.io/projected/10cde1ad-2ec5-4dd4-af63-4afb8c111893-kube-api-access-txcb7\") on node \"p0-online-boutique\" DevicePath \"\""
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.284860     600 scope.go:117] "RemoveContainer" containerID="1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.295593     600 scope.go:117] "RemoveContainer" containerID="e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.309876     600 scope.go:117] "RemoveContainer" containerID="1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: E0903 17:18:48.310624     600 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec\": not found" containerID="1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.310688     600 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec"} err="failed to get container status \"1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec\": rpc error: code = NotFound desc = an error occurred when try to find container \"1e08d86a40d18e6bd7b4ba8755476f18972338b6970efff236522d8e802756ec\": not found"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.310737     600 scope.go:117] "RemoveContainer" containerID="e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: E0903 17:18:48.311697     600 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e\": not found" containerID="e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.311785     600 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e"} err="failed to get container status \"e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e\": rpc error: code = NotFound desc = an error occurred when try to find container \"e32c69a21b35a788efcf98675dfc698e719a8a0b5334ec774110eaee4387899e\": not found"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: W0903 17:18:48.640500     600 logging.go:55] [core] [Channel #47 SubChannel #48]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:48 p0-online-boutique kubelet[600]: I0903 17:18:48.806796     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:49 p0-online-boutique kubelet[600]: I0903 17:18:49.334687     600 kubelet_volumes.go:163] "Cleaned up orphaned pod volumes dir" podUID="10cde1ad-2ec5-4dd4-af63-4afb8c111893" path="/var/lib/kubelet/pods/10cde1ad-2ec5-4dd4-af63-4afb8c111893/volumes"
Sep 03 17:18:49 p0-online-boutique kubelet[600]: W0903 17:18:49.641995     600 logging.go:55] [core] [Channel #47 SubChannel #48]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:50 p0-online-boutique kubelet[600]: W0903 17:18:50.256286     600 logging.go:55] [core] [Channel #58 SubChannel #59]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: connect: connection refused"
Sep 03 17:18:50 p0-online-boutique kubelet[600]: I0903 17:18:50.315539     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:50 p0-online-boutique kubelet[600]: W0903 17:18:50.315889     600 logging.go:55] [core] [Channel #60 SubChannel #61]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.16:7000", ServerName: "10.244.0.16:7000", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.16:7000: connect: connection refused"
Sep 03 17:18:50 p0-online-boutique kubelet[600]: W0903 17:18:50.641088     600 logging.go:55] [core] [Channel #62 SubChannel #63]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:50 p0-online-boutique kubelet[600]: W0903 17:18:50.661742     600 logging.go:55] [core] [Channel #64 SubChannel #65]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: connect: connection refused"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.220375     600 reconciler_common.go:163] "operationExecutor.UnmountVolume started for volume \"kube-api-access-j5ktc\" (UniqueName: \"kubernetes.io/projected/e7738fec-227c-4cbb-a1f7-2161d18130fb-kube-api-access-j5ktc\") pod \"e7738fec-227c-4cbb-a1f7-2161d18130fb\" (UID: \"e7738fec-227c-4cbb-a1f7-2161d18130fb\") "
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.220426     600 reconciler_common.go:163] "operationExecutor.UnmountVolume started for volume \"config\" (UniqueName: \"kubernetes.io/configmap/e7738fec-227c-4cbb-a1f7-2161d18130fb-config\") pod \"e7738fec-227c-4cbb-a1f7-2161d18130fb\" (UID: \"e7738fec-227c-4cbb-a1f7-2161d18130fb\") "
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.220800     600 operation_generator.go:781] UnmountVolume.TearDown succeeded for volume "kubernetes.io/configmap/e7738fec-227c-4cbb-a1f7-2161d18130fb-config" (OuterVolumeSpecName: "config") pod "e7738fec-227c-4cbb-a1f7-2161d18130fb" (UID: "e7738fec-227c-4cbb-a1f7-2161d18130fb"). InnerVolumeSpecName "config". PluginName "kubernetes.io/configmap", VolumeGIDValue ""
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.223417     600 operation_generator.go:781] UnmountVolume.TearDown succeeded for volume "kubernetes.io/projected/e7738fec-227c-4cbb-a1f7-2161d18130fb-kube-api-access-j5ktc" (OuterVolumeSpecName: "kube-api-access-j5ktc") pod "e7738fec-227c-4cbb-a1f7-2161d18130fb" (UID: "e7738fec-227c-4cbb-a1f7-2161d18130fb"). InnerVolumeSpecName "kube-api-access-j5ktc". PluginName "kubernetes.io/projected", VolumeGIDValue ""
Sep 03 17:18:51 p0-online-boutique kubelet[600]: W0903 17:18:51.256937     600 logging.go:55] [core] [Channel #58 SubChannel #59]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: operation was canceled"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.302201     600 scope.go:117] "RemoveContainer" containerID="61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.311222     600 scope.go:117] "RemoveContainer" containerID="e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: W0903 17:18:51.316518     600 logging.go:55] [core] [Channel #69 SubChannel #70]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.16:7000", ServerName: "10.244.0.16:7000", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.16:7000: connect: connection refused"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.321038     600 reconciler_common.go:299] "Volume detached for volume \"kube-api-access-j5ktc\" (UniqueName: \"kubernetes.io/projected/e7738fec-227c-4cbb-a1f7-2161d18130fb-kube-api-access-j5ktc\") on node \"p0-online-boutique\" DevicePath \"\""
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.321118     600 reconciler_common.go:299] "Volume detached for volume \"config\" (UniqueName: \"kubernetes.io/configmap/e7738fec-227c-4cbb-a1f7-2161d18130fb-config\") on node \"p0-online-boutique\" DevicePath \"\""
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.323006     600 scope.go:117] "RemoveContainer" containerID="61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: E0903 17:18:51.323775     600 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707\": not found" containerID="61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.323841     600 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707"} err="failed to get container status \"61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707\": rpc error: code = NotFound desc = an error occurred when try to find container \"61fa8a4d4a33eae2f682de8b650dc6102bfb2add96824d0f8139b620f3e9a707\": not found"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.323905     600 scope.go:117] "RemoveContainer" containerID="e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: E0903 17:18:51.324652     600 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289\": not found" containerID="e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.324700     600 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289"} err="failed to get container status \"e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289\": rpc error: code = NotFound desc = an error occurred when try to find container \"e76eb4a8a138a79af8ba7e63c0824a7a8508576504ea4ebad7522dc6bac93289\": not found"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: I0903 17:18:51.334313     600 kubelet_volumes.go:163] "Cleaned up orphaned pod volumes dir" podUID="e7738fec-227c-4cbb-a1f7-2161d18130fb" path="/var/lib/kubelet/pods/e7738fec-227c-4cbb-a1f7-2161d18130fb/volumes"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: W0903 17:18:51.347734     600 logging.go:55] [core] [Channel #71 SubChannel #72]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.2:50051", ServerName: "10.244.0.2:50051", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.2:50051: connect: connection refused"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: W0903 17:18:51.642009     600 logging.go:55] [core] [Channel #62 SubChannel #63]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:51 p0-online-boutique kubelet[600]: W0903 17:18:51.662524     600 logging.go:55] [core] [Channel #64 SubChannel #65]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: operation was canceled"
Sep 03 17:18:52 p0-online-boutique kubelet[600]: W0903 17:18:52.642272     600 logging.go:55] [core] [Channel #73 SubChannel #74]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:53 p0-online-boutique kubelet[600]: W0903 17:18:53.645854     600 logging.go:55] [core] [Channel #73 SubChannel #74]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:54 p0-online-boutique kubelet[600]: W0903 17:18:54.644761     600 logging.go:55] [core] [Channel #81 SubChannel #82]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:55 p0-online-boutique kubelet[600]: W0903 17:18:55.642937     600 logging.go:55] [core] [Channel #81 SubChannel #82]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:56 p0-online-boutique kubelet[600]: W0903 17:18:56.641655     600 logging.go:55] [core] [Channel #95 SubChannel #96]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:57 p0-online-boutique kubelet[600]: W0903 17:18:57.643389     600 logging.go:55] [core] [Channel #95 SubChannel #96]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:58 p0-online-boutique kubelet[600]: W0903 17:18:58.641379     600 logging.go:55] [core] [Channel #103 SubChannel #104]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:19:04 p0-online-boutique kubelet[600]: I0903 17:19:04.474081     600 scope.go:117] "RemoveContainer" containerID="e078b5d1c6997641a6ed41a0777bcfc9fe05f327a592c457abb3be40823f6559"
Sep 03 17:19:04 p0-online-boutique kubelet[600]: I0903 17:19:04.475189     600 scope.go:117] "RemoveContainer" containerID="60b959883ea713d9cdfb385944483e43492e836f57cad107fb1110311a55b230"
Sep 03 17:19:04 p0-online-boutique kubelet[600]: E0903 17:19:04.477339     600 pod_workers.go:1324] "Error syncing pod, skipping" err="failed to \"StartContainer\" for \"storage-provisioner\" with CrashLoopBackOff: \"back-off 10s restarting failed container=storage-provisioner pod=storage-provisioner_kube-system(4bb1047f-2624-465f-aed9-74c6362f9e8b)\"" pod="kube-system/storage-provisioner" podUID="4bb1047f-2624-465f-aed9-74c6362f9e8b"
Sep 03 17:19:15 p0-online-boutique kubelet[600]: I0903 17:19:15.329863     600 scope.go:117] "RemoveContainer" containerID="60b959883ea713d9cdfb385944483e43492e836f57cad107fb1110311a55b230"
Sep 03 17:19:49 p0-online-boutique kubelet[600]: I0903 17:19:49.906797     600 scope.go:117] "RemoveContainer" containerID="beeea6300c7fee78c433eb1806139eb8fb15768f27632533e924cb8a7cd9ad31"
